rp_n100_p0.40_s2.txt,145909,0
rp_n100_p0.40_s1.txt,151906,0
rp_n100_p0.40_s3.txt,116347,0
rp_n200_p0.40_s1.txt,991369,0
rp_n200_p0.40_s2.txt,1003415,0
rp_n200_p0.40_s3.txt,1115691,0.01
rp_n300_p0.40_s1.txt,1196754,0.013
rp_n300_p0.40_s2.txt,1442197,0.01
rp_n300_p0.40_s3.txt,1159949,0.01
rp_n400_p0.40_s2.txt,1717416,0.02
rp_n400_p0.40_s3.txt,2020002,0.01
rp_n400_p0.40_s1.txt,1747307,0.03
rp_n500_p0.40_s2.txt,2290979,0.02
rp_n500_p0.40_s1.txt,2294225,0.03
rp_n500_p0.40_s3.txt,2366158,0.02
rp_n750_p0.40_s1.txt,3397118,0.06
rp_n750_p0.40_s3.txt,3529871,0.07
rp_n750_p0.40_s2.txt,3016178,0.05
rp_n1000_p0.40_s3.txt,4354868,0.11
rp_n1000_p0.40_s2.txt,4525160,0.12
rp_n1000_p0.40_s1.txt,4477108,0.11
