184344;rp_n80_p0.80_s2.txt;112493
124819;rp_n80_p0.80_s2.txt;74235
181108;rp_n80_p0.80_s2.txt;118947
134100;rp_n80_p0.80_s2.txt;84731
138214;rp_n80_p0.80_s2.txt;82270
145854;rp_n80_p0.80_s2.txt;102394
137324;rp_n80_p0.80_s2.txt;79437
189003;rp_n80_p0.80_s2.txt;102859
173892;rp_n80_p0.80_s2.txt;105719
190569;rp_n80_p0.80_s2.txt;93905
85401;rp_n80_p0.80_s2.txt;66164
167167;rp_n80_p0.80_s2.txt;106989
72335;rp_n80_p0.80_s2.txt;48058
154593;rp_n80_p0.80_s2.txt;93750
125243;rp_n80_p0.80_s2.txt;80783
168906;rp_n80_p0.80_s2.txt;120469
