69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
67449;rp_n80_p0.80_s2.txt;58246
67449;rp_n80_p0.80_s2.txt;58246
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449;rp_n80_p0.80_s2.txt;58246
69171;rp_n80_p0.80_s2.txt;60789
67449,rp_n80_p0.80_s2.txt,58246
