rp_n10_p0.80_s2.txt,184,0,187,0
rp_n10_p0.80_s3.txt,178,0,137,0
rp_n10_p0.80_s1.txt,150,0,142,0
rp_n15_p0.80_s1.txt,541,0.015,458,0
rp_n15_p0.80_s3.txt,339,0,749,0.016
rp_n15_p0.80_s2.txt,624,0.015,377,0
rp_n20_p0.80_s1.txt,1031,0,666,0.015
rp_n20_p0.80_s2.txt,882,0.016,1066,0
rp_n20_p0.80_s3.txt,1460,0,1190,0.016
rp_n25_p0.80_s3.txt,2253,0.016,3065,0.015
rp_n25_p0.80_s2.txt,1940,0.015,1296,0.016
rp_n25_p0.80_s1.txt,1888,0,1317,0.031
rp_n30_p0.80_s3.txt,2516,0,3585,0.047
rp_n30_p0.80_s2.txt,1974,0.015,2591,0.063
rp_n30_p0.80_s1.txt,2616,0,3685,0.032
rp_n35_p0.80_s2.txt,9373,0.016,4266,0.047
rp_n35_p0.80_s3.txt,4005,0,3752,0.047
rp_n35_p0.80_s1.txt,7138,0,6578,0.047
rp_n40_p0.80_s2.txt,11118,0,9010,0.078
rp_n40_p0.80_s1.txt,10135,0,7994,0.078
rp_n40_p0.80_s3.txt,8430,0,8409,0.078
rp_n45_p0.80_s3.txt,10840,0,12044,0.156
rp_n45_p0.80_s2.txt,13820,0.015,11894,0.094
rp_n45_p0.80_s1.txt,10768,0,10553,0.093
rp_n50_p0.80_s2.txt,15707,0,22600,0.141
rp_n50_p0.80_s3.txt,17395,0.015,17608,0.203
rp_n50_p0.80_s1.txt,18442,0,13092,0.156
rp_n55_p0.80_s3.txt,28269,0.016,24455,0.172
rp_n55_p0.80_s2.txt,22654,0.016,17866,0.234
rp_n55_p0.80_s1.txt,26548,0,24322,0.187
rp_n60_p0.80_s1.txt,23998,0.015,30793,0.219
rp_n60_p0.80_s2.txt,33475,0,32357,0.202
rp_n60_p0.80_s3.txt,21375,0.016,28906,0.281
rp_n65_p0.80_s2.txt,37693,0.016,31016,0.296
rp_n65_p0.80_s3.txt,40063,0.016,31779,0.328
rp_n65_p0.80_s1.txt,34456,0.016,33955,0.281
rp_n70_p0.80_s1.txt,41721,0.015,34355,0.396
rp_n70_p0.80_s2.txt,36220,0.015,30572,0.359
rp_n70_p0.80_s3.txt,47299,0.015,33085,0.406
rp_n75_p0.80_s2.txt,53882,0.016,48834,0.468
rp_n75_p0.80_s3.txt,52958,0.015,48259,0.453
rp_n75_p0.80_s1.txt,45664,0.016,44288,0.405
rp_n80_p0.80_s2.txt,41727,0.015,60091,0.562
rp_n80_p0.80_s3.txt,58691,0.032,60325,0.499
rp_n80_p0.80_s1.txt,70610,0.016,59880,0.546
