../large-instances/rp_n100_p0.60_s2.txt,126898,0
../large-instances/rp_n100_p0.60_s1.txt,118956,0.001
../large-instances/rp_n100_p0.60_s3.txt,129390,0.001
../large-instances/rp_n200_p0.60_s1.txt,1131320,0.002
../large-instances/rp_n200_p0.60_s2.txt,826068,0.002
../large-instances/rp_n200_p0.60_s3.txt,946269,0.002
../large-instances/rp_n300_p0.60_s3.txt,1299797,0.004
../large-instances/rp_n300_p0.60_s1.txt,1532068,0.003
../large-instances/rp_n300_p0.60_s2.txt,1391791,0.003
../large-instances/rp_n400_p0.60_s2.txt,1940028,0.008
../large-instances/rp_n400_p0.60_s1.txt,1856113,0.008
../large-instances/rp_n400_p0.60_s3.txt,1963167,0.012
../large-instances/rp_n500_p0.60_s2.txt,2226508,0.014
../large-instances/rp_n500_p0.60_s1.txt,2527182,0.015
../large-instances/rp_n500_p0.60_s3.txt,2169427,0.014
../large-instances/rp_n750_p0.60_s2.txt,3265494,0.038
../large-instances/rp_n750_p0.60_s3.txt,3459094,0.039
../large-instances/rp_n750_p0.60_s1.txt,3537236,0.038
../large-instances/rp_n1000_p0.60_s1.txt,4904873,0.073
../large-instances/rp_n1000_p0.60_s3.txt,4896182,0.083
../large-instances/rp_n1000_p0.60_s2.txt,4393877,0.069
