../small-instances/rp_n10_p0.80_s2.txt,157,0
../small-instances/rp_n10_p0.80_s3.txt,91,0
../small-instances/rp_n10_p0.80_s1.txt,94,0
../small-instances/rp_n15_p0.80_s1.txt,540,0
../small-instances/rp_n15_p0.80_s3.txt,458,0
../small-instances/rp_n15_p0.80_s2.txt,449,0
../small-instances/rp_n20_p0.80_s1.txt,906,0
../small-instances/rp_n20_p0.80_s2.txt,1713,0
../small-instances/rp_n20_p0.80_s3.txt,958,0.001
../small-instances/rp_n25_p0.80_s3.txt,1882,0
../small-instances/rp_n25_p0.80_s2.txt,1201,0
../small-instances/rp_n25_p0.80_s1.txt,1770,0
../small-instances/rp_n30_p0.80_s3.txt,2011,0
../small-instances/rp_n30_p0.80_s2.txt,3697,0
../small-instances/rp_n30_p0.80_s1.txt,4353,0
../small-instances/rp_n35_p0.80_s2.txt,8208,0
../small-instances/rp_n35_p0.80_s3.txt,4287,0
../small-instances/rp_n35_p0.80_s1.txt,5218,0.001
../small-instances/rp_n40_p0.80_s2.txt,12482,0
../small-instances/rp_n40_p0.80_s1.txt,8164,0
../small-instances/rp_n40_p0.80_s3.txt,7420,0
../small-instances/rp_n45_p0.80_s3.txt,13413,0
../small-instances/rp_n45_p0.80_s2.txt,10520,0
../small-instances/rp_n45_p0.80_s1.txt,9614,0
../small-instances/rp_n50_p0.80_s2.txt,18182,0
../small-instances/rp_n50_p0.80_s3.txt,19882,0
../small-instances/rp_n50_p0.80_s1.txt,16463,0
../small-instances/rp_n55_p0.80_s3.txt,22862,0
../small-instances/rp_n55_p0.80_s2.txt,19402,0
../small-instances/rp_n55_p0.80_s1.txt,25578,0
../small-instances/rp_n60_p0.80_s1.txt,28106,0
../small-instances/rp_n60_p0.80_s2.txt,33054,0
../small-instances/rp_n60_p0.80_s3.txt,37081,0.001
../small-instances/rp_n65_p0.80_s2.txt,33829,0
../small-instances/rp_n65_p0.80_s3.txt,36963,0
../small-instances/rp_n65_p0.80_s1.txt,33330,0
../small-instances/rp_n70_p0.80_s1.txt,39269,0.001
../small-instances/rp_n70_p0.80_s2.txt,41461,0.001
../small-instances/rp_n70_p0.80_s3.txt,47228,0
../small-instances/rp_n75_p0.80_s2.txt,55051,0
../small-instances/rp_n75_p0.80_s3.txt,53178,0
../small-instances/rp_n75_p0.80_s1.txt,69295,0.001
../small-instances/rp_n80_p0.80_s2.txt,60789,0
../small-instances/rp_n80_p0.80_s3.txt,69771,0
../small-instances/rp_n80_p0.80_s1.txt,79064,0
