../small-instances/rp_n10_p0.60_s2.txt,112,0
../small-instances/rp_n10_p0.60_s1.txt,128,0
../small-instances/rp_n10_p0.60_s3.txt,204,0
../small-instances/rp_n15_p0.60_s2.txt,285,0
../small-instances/rp_n15_p0.60_s1.txt,230,0
../small-instances/rp_n15_p0.60_s3.txt,468,0
../small-instances/rp_n20_p0.60_s2.txt,874,0
../small-instances/rp_n20_p0.60_s3.txt,641,0
../small-instances/rp_n20_p0.60_s1.txt,937,0
../small-instances/rp_n25_p0.60_s3.txt,2393,0
../small-instances/rp_n25_p0.60_s2.txt,1879,0
../small-instances/rp_n25_p0.60_s1.txt,2449,0
../small-instances/rp_n30_p0.60_s2.txt,3679,0
../small-instances/rp_n30_p0.60_s1.txt,4414,0
../small-instances/rp_n30_p0.60_s3.txt,3379,0
../small-instances/rp_n35_p0.60_s1.txt,7127,0
../small-instances/rp_n35_p0.60_s2.txt,6931,0
../small-instances/rp_n35_p0.60_s3.txt,5656,0
../small-instances/rp_n40_p0.60_s3.txt,8026,0.001
../small-instances/rp_n40_p0.60_s2.txt,6545,0
../small-instances/rp_n40_p0.60_s1.txt,7397,0
../small-instances/rp_n45_p0.60_s2.txt,9621,0
../small-instances/rp_n45_p0.60_s3.txt,14711,0.001
../small-instances/rp_n45_p0.60_s1.txt,9897,0
../small-instances/rp_n50_p0.60_s1.txt,19851,0.001
../small-instances/rp_n50_p0.60_s2.txt,14019,0
../small-instances/rp_n50_p0.60_s3.txt,19405,0
../small-instances/rp_n55_p0.60_s1.txt,21894,0
../small-instances/rp_n55_p0.60_s3.txt,25761,0
../small-instances/rp_n55_p0.60_s2.txt,27571,0
../small-instances/rp_n60_p0.60_s3.txt,28624,0
../small-instances/rp_n60_p0.60_s1.txt,34920,0
../small-instances/rp_n60_p0.60_s2.txt,46786,0.001
../small-instances/rp_n65_p0.60_s2.txt,30319,0
../small-instances/rp_n65_p0.60_s3.txt,41527,0
../small-instances/rp_n65_p0.60_s1.txt,36933,0
../small-instances/rp_n70_p0.60_s2.txt,43320,0
../small-instances/rp_n70_p0.60_s3.txt,51417,0
../small-instances/rp_n70_p0.60_s1.txt,45491,0
../small-instances/rp_n75_p0.60_s2.txt,59958,0.001
../small-instances/rp_n75_p0.60_s3.txt,56881,0.001
../small-instances/rp_n75_p0.60_s1.txt,42419,0
../small-instances/rp_n80_p0.60_s1.txt,81766,0.001
../small-instances/rp_n80_p0.60_s3.txt,66291,0
../small-instances/rp_n80_p0.60_s2.txt,50948,0
