../large-instances/rp_n100_p0.20_s3.txt,53348,0.001
../large-instances/rp_n100_p0.20_s2.txt,59989,0.001
../large-instances/rp_n100_p0.20_s1.txt,64474,0.001
../large-instances/rp_n200_p0.20_s2.txt,389876,0.004
../large-instances/rp_n200_p0.20_s3.txt,427897,0.003
../large-instances/rp_n200_p0.20_s1.txt,350235,0.003
../large-instances/rp_n300_p0.20_s1.txt,694168,0.009
../large-instances/rp_n300_p0.20_s3.txt,622142,0.008
../large-instances/rp_n300_p0.20_s2.txt,573374,0.008
../large-instances/rp_n400_p0.20_s2.txt,897714,0.028
../large-instances/rp_n400_p0.20_s1.txt,904857,0.019
../large-instances/rp_n400_p0.20_s3.txt,972179,0.02
../large-instances/rp_n500_p0.20_s3.txt,1126927,0.032
../large-instances/rp_n500_p0.20_s2.txt,961590,0.033
../large-instances/rp_n500_p0.20_s1.txt,1002728,0.032
../large-instances/rp_n750_p0.20_s2.txt,1300593,0.076
../large-instances/rp_n750_p0.20_s3.txt,1623126,0.077
../large-instances/rp_n750_p0.20_s1.txt,1717616,0.08
../large-instances/rp_n1000_p0.20_s2.txt,2051590,0.14
../large-instances/rp_n1000_p0.20_s1.txt,2215860,0.142
../large-instances/rp_n1000_p0.20_s3.txt,1991827,0.14
