./../../../../large-instances/rp_n100_p0.40_s2.txt,87213,0.052
./../../../../large-instances/rp_n100_p0.40_s1.txt,74557,0.051
./../../../../large-instances/rp_n100_p0.40_s3.txt,66522,0.053
./../../../../large-instances/rp_n200_p0.40_s1.txt,667116,0.228
./../../../../large-instances/rp_n200_p0.40_s2.txt,744891,0.237
./../../../../large-instances/rp_n200_p0.40_s3.txt,811616,0.218
./../../../../large-instances/rp_n300_p0.40_s1.txt,1063385,0.54
./../../../../large-instances/rp_n300_p0.40_s2.txt,1035058,0.557
./../../../../large-instances/rp_n300_p0.40_s3.txt,1024586,0.564
./../../../../large-instances/rp_n400_p0.40_s2.txt,1221978,1.277
./../../../../large-instances/rp_n400_p0.40_s3.txt,1698144,1.363
./../../../../large-instances/rp_n400_p0.40_s1.txt,1370162,1.271
./../../../../large-instances/rp_n500_p0.40_s2.txt,1715232,2.176
./../../../../large-instances/rp_n500_p0.40_s1.txt,1907358,2.351
./../../../../large-instances/rp_n500_p0.40_s3.txt,1787906,2.257
./../../../../large-instances/rp_n750_p0.40_s1.txt,2682829,5.485
./../../../../large-instances/rp_n750_p0.40_s3.txt,2947237,5.573
./../../../../large-instances/rp_n750_p0.40_s2.txt,2799094,5.465
./../../../../large-instances/rp_n1000_p0.40_s3.txt,3630357,10.042
./../../../../large-instances/rp_n1000_p0.40_s2.txt,3710644,10.068
./../../../../large-instances/rp_n1000_p0.40_s1.txt,3786642,10.786
