./../../../../large-instances/rp_n100_p0.80_s1.txt,112204,0.015
./../../../../large-instances/rp_n100_p0.80_s3.txt,125528,0.015
./../../../../large-instances/rp_n100_p0.80_s2.txt,133408,0.016
./../../../../large-instances/rp_n200_p0.80_s2.txt,892040,0.063
./../../../../large-instances/rp_n200_p0.80_s3.txt,841586,0.063
./../../../../large-instances/rp_n200_p0.80_s1.txt,931643,0.063
./../../../../large-instances/rp_n300_p0.80_s3.txt,1298704,0.125
./../../../../large-instances/rp_n300_p0.80_s1.txt,1351150,0.141
./../../../../large-instances/rp_n300_p0.80_s2.txt,1420746,0.109
./../../../../large-instances/rp_n400_p0.80_s2.txt,1838629,0.218
./../../../../large-instances/rp_n400_p0.80_s1.txt,1836367,0.218
./../../../../large-instances/rp_n400_p0.80_s3.txt,1943182,0.203
./../../../../large-instances/rp_n500_p0.80_s1.txt,2385610,0.328
./../../../../large-instances/rp_n500_p0.80_s3.txt,2172995,0.328
./../../../../large-instances/rp_n500_p0.80_s2.txt,2347598,0.328
./../../../../large-instances/rp_n750_p0.80_s3.txt,3702816,0.749
./../../../../large-instances/rp_n750_p0.80_s1.txt,3437511,0.749
./../../../../large-instances/rp_n750_p0.80_s2.txt,3185283,0.733
./../../../../large-instances/rp_n1000_p0.80_s3.txt,4594224,1.373
./../../../../large-instances/rp_n1000_p0.80_s1.txt,4519179,1.389
./../../../../large-instances/rp_n1000_p0.80_s2.txt,4561719,1.419
