./../../../../large-instances/rp_n100_p0.20_s3.txt,53348,0.044
./../../../../large-instances/rp_n100_p0.20_s2.txt,59989,0.046
./../../../../large-instances/rp_n100_p0.20_s1.txt,64474,0.045
./../../../../large-instances/rp_n200_p0.20_s2.txt,389876,0.188
./../../../../large-instances/rp_n200_p0.20_s3.txt,427897,0.187
./../../../../large-instances/rp_n200_p0.20_s1.txt,350235,0.189
./../../../../large-instances/rp_n300_p0.20_s1.txt,694168,0.432
./../../../../large-instances/rp_n300_p0.20_s3.txt,622142,0.428
./../../../../large-instances/rp_n300_p0.20_s2.txt,573374,0.424
./../../../../large-instances/rp_n400_p0.20_s2.txt,897714,0.798
./../../../../large-instances/rp_n400_p0.20_s1.txt,904857,0.799
./../../../../large-instances/rp_n400_p0.20_s3.txt,972179,0.782
./../../../../large-instances/rp_n500_p0.20_s3.txt,1126927,1.288
./../../../../large-instances/rp_n500_p0.20_s2.txt,961590,1.244
./../../../../large-instances/rp_n500_p0.20_s1.txt,1002728,1.312
./../../../../large-instances/rp_n750_p0.20_s2.txt,1300593,4.253
./../../../../large-instances/rp_n750_p0.20_s3.txt,1623126,4.135
./../../../../large-instances/rp_n750_p0.20_s1.txt,1717616,4.101
./../../../../large-instances/rp_n1000_p0.20_s2.txt,2051590,9.062
./../../../../large-instances/rp_n1000_p0.20_s1.txt,2215860,9.06
./../../../../large-instances/rp_n1000_p0.20_s3.txt,1991827,9.105
