183012;rp_n100_p0.80_s1.txt;161351
138510;rp_n100_p0.80_s1.txt;125184
168895;rp_n100_p0.80_s1.txt;162644
188411;rp_n100_p0.80_s1.txt;169943
227754;rp_n100_p0.80_s1.txt;196585
180275;rp_n100_p0.80_s1.txt;173733
179534;rp_n100_p0.80_s2.txt;156437
160722;rp_n100_p0.80_s2.txt;143482
195961;rp_n100_p0.80_s2.txt;177313
178543;rp_n100_p0.80_s2.txt;167746
148946;rp_n100_p0.80_s2.txt;129557
193742;rp_n100_p0.80_s2.txt;170673
175256;rp_n100_p0.80_s3.txt;160185
149940;rp_n100_p0.80_s3.txt;138930
149109;rp_n100_p0.80_s3.txt;140737
180881;rp_n100_p0.80_s3.txt;164606
168636;rp_n100_p0.80_s3.txt;148771
172224;rp_n100_p0.80_s3.txt;158565
5926678;rp_n1000_p0.80_s1.txt;5339607
6267781;rp_n1000_p0.80_s1.txt;5633087
6091456;rp_n1000_p0.80_s1.txt;5546373
5983270;rp_n1000_p0.80_s1.txt;5453115
5614011;rp_n1000_p0.80_s1.txt;5105348
5973103;rp_n1000_p0.80_s1.txt;5490618
6260265;rp_n1000_p0.80_s2.txt;5785394
6449098;rp_n1000_p0.80_s2.txt;5847466
6239319;rp_n1000_p0.80_s2.txt;5455950
6134748;rp_n1000_p0.80_s2.txt;5520483
6508835;rp_n1000_p0.80_s2.txt;5988019
6120352;rp_n1000_p0.80_s2.txt;5453897
6347062;rp_n1000_p0.80_s3.txt;5737957
6541195;rp_n1000_p0.80_s3.txt;5851355
6139601;rp_n1000_p0.80_s3.txt;5526175
6662859;rp_n1000_p0.80_s3.txt;5992472
6101080;rp_n1000_p0.80_s3.txt;5613871
6193998;rp_n1000_p0.80_s3.txt;5538053
1301550;rp_n200_p0.80_s1.txt;1100543
1173585;rp_n200_p0.80_s1.txt;1081559
1249736;rp_n200_p0.80_s1.txt;1177811
1190658;rp_n200_p0.80_s1.txt;1035560
1162717;rp_n200_p0.80_s1.txt;1077148
1294902;rp_n200_p0.80_s1.txt;1185738
1271329;rp_n200_p0.80_s2.txt;1178342
1280928;rp_n200_p0.80_s2.txt;1122240
1075814;rp_n200_p0.80_s2.txt;1010694
1217236;rp_n200_p0.80_s2.txt;1109790
1048700;rp_n200_p0.80_s2.txt;1018063
1304390;rp_n200_p0.80_s2.txt;1046103
1292686;rp_n200_p0.80_s3.txt;1186483
1174074;rp_n200_p0.80_s3.txt;1056709
1194513;rp_n200_p0.80_s3.txt;1079319
1359886;rp_n200_p0.80_s3.txt;1209001
1320785;rp_n200_p0.80_s3.txt;1120072
1332408;rp_n200_p0.80_s3.txt;1178765
1811270;rp_n300_p0.80_s1.txt;1716363
2085600;rp_n300_p0.80_s1.txt;1776897
1867544;rp_n300_p0.80_s1.txt;1721857
2055153;rp_n300_p0.80_s1.txt;1899468
2006612;rp_n300_p0.80_s1.txt;1717907
1936590;rp_n300_p0.80_s1.txt;1703530
1786239;rp_n300_p0.80_s2.txt;1649012
1963340;rp_n300_p0.80_s2.txt;1757250
1956105;rp_n300_p0.80_s2.txt;1768737
1823700;rp_n300_p0.80_s2.txt;1601122
1840011;rp_n300_p0.80_s2.txt;1602135
1804740;rp_n300_p0.80_s2.txt;1664736
1859867;rp_n300_p0.80_s3.txt;1703968
1805343;rp_n300_p0.80_s3.txt;1562509
1813915;rp_n300_p0.80_s3.txt;1639107
1905540;rp_n300_p0.80_s3.txt;1785221
1917583;rp_n300_p0.80_s3.txt;1750829
1969478;rp_n300_p0.80_s3.txt;1822893
2300102;rp_n400_p0.80_s1.txt;2001421
2481101;rp_n400_p0.80_s1.txt;2190250
2406513;rp_n400_p0.80_s1.txt;2216691
2522956;rp_n400_p0.80_s1.txt;2219924
2398718;rp_n400_p0.80_s1.txt;2112873
2375987;rp_n400_p0.80_s1.txt;2081164
2484006;rp_n400_p0.80_s2.txt;2261790
2490579;rp_n400_p0.80_s2.txt;2309942
2517936;rp_n400_p0.80_s2.txt;2171929
2352436;rp_n400_p0.80_s2.txt;2167037
2547876;rp_n400_p0.80_s2.txt;2306911
2442963;rp_n400_p0.80_s2.txt;2236431
2678656;rp_n400_p0.80_s3.txt;2529307
2624069;rp_n400_p0.80_s3.txt;2405726
2599353;rp_n400_p0.80_s3.txt;2314217
2610907;rp_n400_p0.80_s3.txt;2319617
2882453;rp_n400_p0.80_s3.txt;2517644
2771047;rp_n400_p0.80_s3.txt;2545614
3154633;rp_n500_p0.80_s1.txt;2760508
3010308;rp_n500_p0.80_s1.txt;2670884
2874507;rp_n500_p0.80_s1.txt;2557908
3345060;rp_n500_p0.80_s1.txt;3007648
3379434;rp_n500_p0.80_s1.txt;2991251
3196679;rp_n500_p0.80_s1.txt;2949599
3103975;rp_n500_p0.80_s2.txt;2803374
