rp_n10_p0.60_s2.txt,88,0.001,112,0.003
rp_n10_p0.60_s1.txt,135,0.001,145,0.003
rp_n10_p0.60_s3.txt,82,0.001,100,0.003
rp_n15_p0.60_s2.txt,498,0.001,394,0.008
rp_n15_p0.60_s1.txt,347,0.002,230,0.008
rp_n15_p0.60_s3.txt,393,0.002,608,0.008
rp_n20_p0.60_s2.txt,1217,0.003,823,0.016
rp_n20_p0.60_s3.txt,432,0.003,467,0.014
rp_n20_p0.60_s1.txt,910,0.003,1199,0.017
rp_n25_p0.60_s3.txt,2054,0.003,1915,0.028
rp_n25_p0.60_s2.txt,2615,0.003,1585,0.027
rp_n25_p0.60_s1.txt,2535,0.004,1359,0.028
rp_n30_p0.60_s2.txt,2936,0.006,4203,0.049
rp_n30_p0.60_s1.txt,4619,0.006,3025,0.049
rp_n30_p0.60_s3.txt,3613,0.005,2313,0.048
rp_n35_p0.60_s1.txt,7331,0.007,6579,0.079
rp_n35_p0.60_s2.txt,4528,0.006,4387,0.075
rp_n35_p0.60_s3.txt,7000,0.006,5365,0.073
rp_n40_p0.60_s3.txt,7289,0.008,8168,0.125
rp_n40_p0.60_s2.txt,7370,0.008,8127,0.136
rp_n40_p0.60_s1.txt,6015,0.009,6203,0.122
rp_n45_p0.60_s2.txt,9834,0.011,10272,0.202
rp_n45_p0.60_s3.txt,12185,0.011,11127,0.176
rp_n45_p0.60_s1.txt,10141,0.01,6752,0.159
rp_n50_p0.60_s1.txt,17792,0.013,17661,0.217
rp_n50_p0.60_s2.txt,23143,0.012,14386,0.201
rp_n50_p0.60_s3.txt,15842,0.011,14715,0.209
rp_n55_p0.60_s1.txt,26514,0.015,13169,0.291
rp_n55_p0.60_s3.txt,22006,0.014,17570,0.285
rp_n55_p0.60_s2.txt,29547,0.014,22222,0.266
rp_n60_p0.60_s3.txt,23161,0.018,22033,0.393
rp_n60_p0.60_s1.txt,31288,0.017,29909,0.359
rp_n60_p0.60_s2.txt,34566,0.018,28193,0.343
rp_n65_p0.60_s2.txt,33494,0.018,23950,0.439
rp_n65_p0.60_s3.txt,35233,0.023,33532,0.471
rp_n65_p0.60_s1.txt,42249,0.019,31090,0.449
rp_n70_p0.60_s2.txt,37733,0.021,44258,0.508
rp_n70_p0.60_s3.txt,58235,0.022,42928,0.532
rp_n70_p0.60_s1.txt,38892,0.024,33805,0.547
rp_n75_p0.60_s2.txt,59709,0.024,48383,0.639
rp_n75_p0.60_s3.txt,55501,0.025,44086,0.657
rp_n75_p0.60_s1.txt,51027,0.025,44303,0.667
rp_n80_p0.60_s1.txt,56147,0.03,61941,0.849
rp_n80_p0.60_s3.txt,48314,0.03,46774,0.834
rp_n80_p0.60_s2.txt,59903,0.027,46929,0.819
