../large-instances/rp_n100_p0.60_s2.txt,92067,0.001
../large-instances/rp_n100_p0.60_s1.txt,93882,0.002
../large-instances/rp_n100_p0.60_s3.txt,94102,0.002
../large-instances/rp_n200_p0.60_s1.txt,810554,0.009
../large-instances/rp_n200_p0.60_s2.txt,750788,0.009
../large-instances/rp_n200_p0.60_s3.txt,765152,0.01
../large-instances/rp_n300_p0.60_s3.txt,1046842,0.028
../large-instances/rp_n300_p0.60_s1.txt,1258927,0.027
../large-instances/rp_n300_p0.60_s2.txt,947757,0.028
../large-instances/rp_n400_p0.60_s2.txt,1599974,0.064
../large-instances/rp_n400_p0.60_s1.txt,1339394,0.067
../large-instances/rp_n400_p0.60_s3.txt,1491385,0.068
../large-instances/rp_n500_p0.60_s2.txt,1980139,0.121
../large-instances/rp_n500_p0.60_s1.txt,2020850,0.121
../large-instances/rp_n500_p0.60_s3.txt,1819032,0.12
../large-instances/rp_n750_p0.60_s2.txt,2604583,0.408
../large-instances/rp_n750_p0.60_s3.txt,2853952,0.419
../large-instances/rp_n750_p0.60_s1.txt,2808379,0.418
../large-instances/rp_n1000_p0.60_s1.txt,3968840,0.929
../large-instances/rp_n1000_p0.60_s3.txt,3760941,0.965
../large-instances/rp_n1000_p0.60_s2.txt,3692864,0.911
