../large-instances/rp_n100_p0.40_s2.txt,75105,0.002
../large-instances/rp_n100_p0.40_s1.txt,63734,0.002
../large-instances/rp_n100_p0.40_s3.txt,60739,0.001
../large-instances/rp_n200_p0.40_s1.txt,682755,0.013
../large-instances/rp_n200_p0.40_s2.txt,721575,0.012
../large-instances/rp_n200_p0.40_s3.txt,774988,0.013
../large-instances/rp_n300_p0.40_s1.txt,827641,0.042
../large-instances/rp_n300_p0.40_s2.txt,865445,0.048
../large-instances/rp_n300_p0.40_s3.txt,884953,0.05
../large-instances/rp_n400_p0.40_s2.txt,1039138,0.1
../large-instances/rp_n400_p0.40_s3.txt,1407234,0.097
../large-instances/rp_n400_p0.40_s1.txt,1192898,0.096
../large-instances/rp_n500_p0.40_s2.txt,1447053,0.185
../large-instances/rp_n500_p0.40_s1.txt,1434571,0.181
../large-instances/rp_n500_p0.40_s3.txt,1565007,0.182
../large-instances/rp_n750_p0.40_s1.txt,2152627,0.598
../large-instances/rp_n750_p0.40_s3.txt,2269654,0.605
../large-instances/rp_n750_p0.40_s2.txt,2306957,0.624
../large-instances/rp_n1000_p0.40_s3.txt,2935199,1.438
../large-instances/rp_n1000_p0.40_s2.txt,2764728,1.383
../large-instances/rp_n1000_p0.40_s1.txt,2818848,1.403
