100	97	94	99	98	96	93	92	91	95	90	85	89	88	87	84	82	83	79	81	80	86	78	77	76	71	74	75	72	73	69	68	67	66	65	70	64	57	63	62	60	59	55	61	58	56	54	52	50	48	53	51	49	47	44	46	45	40	42	39	43	41	36	38	32	33	35	31	37	34	28	27	30	25	29	26	22	21	20	24	18	23	17	13	12	16	15	19	14	10	11	4	7	9	8	6	5	3	2	1	
100	99	95	98	97	96	94	91	93	90	92	85	89	88	87	86	84	80	82	83	81	78	79	77	76	70	75	74	69	73	68	72	67	71	66	64	65	58	63	61	62	57	59	60	54	56	55	51	50	44	53	52	49	48	46	47	45	42	43	39	41	40	38	37	34	35	36	33	31	27	32	29	30	25	28	26	23	22	21	24	20	18	16	12	17	19	15	13	11	14	10	6	7	9	8	5	4	2	3	1	
99	100	98	97	95	96	94	92	93	91	89	82	88	90	87	85	84	80	79	83	81	86	76	78	77	69	74	75	73	72	71	70	67	68	66	64	65	60	63	61	62	59	56	57	53	58	55	54	50	43	52	51	49	48	46	47	45	44	41	39	42	40	38	37	28	35	36	34	31	32	33	30	26	29	23	22	27	25	24	20	18	19	15	14	16	21	11	17	10	9	12	4	13	7	6	5	8	3	1	2	
100	96	95	98	97	99	94	91	93	92	89	83	88	90	87	86	85	82	81	84	80	78	79	77	76	71	72	75	69	74	68	73	67	70	66	64	65	55	62	63	61	60	59	58	57	56	54	52	51	46	53	50	49	48	47	45	43	40	44	39	42	41	37	38	30	35	36	32	34	33	29	31	28	25	26	27	23	24	20	22	19	21	18	17	16	15	14	11	10	13	12	1	6	9	8	5	7	2	3	4	
100	97	96	99	95	98	94	89	93	90	92	86	91	88	87	85	83	79	84	82	80	81	76	78	77	74	75	73	71	72	69	67	68	70	66	64	63	61	62	65	60	58	56	59	57	55	54	52	51	47	53	49	50	48	43	46	45	44	42	40	41	39	38	36	34	32	37	31	33	35	27	30	29	26	28	25	22	20	19	24	18	23	17	15	13	16	14	21	8	12	9	11	6	7	5	4	10	2	3	1	
100	97	95	98	96	99	94	90	93	89	92	83	91	88	87	86	85	79	80	84	82	81	76	78	77	69	74	75	73	72	71	67	68	70	66	63	64	56	62	65	61	60	57	59	52	58	55	54	53	43	51	50	49	48	44	47	46	45	42	40	41	39	38	36	30	35	37	34	32	33	29	31	27	28	22	23	26	25	24	20	21	19	18	17	14	15	12	16	11	9	10	3	13	8	7	6	5	4	1	2	
100	98	95	99	97	96	94	90	93	92	91	86	88	89	87	85	83	80	84	82	81	79	76	78	77	71	72	75	70	74	67	68	66	73	65	69	64	56	63	61	62	60	57	58	53	59	55	54	51	48	52	49	50	47	45	46	42	39	44	38	41	40	37	43	28	35	36	34	31	33	32	30	27	29	24	26	25	22	21	23	20	18	17	16	19	15	13	11	10	12	14	2	6	9	7	5	8	4	1	3	
100	98	95	99	96	97	94	92	93	90	91	83	89	88	87	86	85	79	81	84	82	80	78	77	76	72	75	74	73	71	69	70	67	68	66	64	65	56	63	61	62	60	58	57	54	59	55	51	50	45	53	52	49	48	46	47	43	41	44	39	42	40	38	36	29	35	37	33	34	30	32	31	27	28	23	25	26	24	22	21	18	20	17	13	14	19	16	15	9	11	12	1	10	8	7	4	6	2	3	5	
100	98	96	97	95	99	94	90	93	92	91	89	87	88	86	85	84	82	79	83	80	81	76	78	77	70	74	75	73	72	71	67	69	68	66	63	64	56	62	65	61	59	57	60	54	58	55	51	50	46	53	52	49	48	43	47	45	44	40	42	39	38	37	41	29	35	36	34	32	25	33	31	28	30	26	22	24	27	23	20	18	19	17	13	14	21	16	9	15	11	12	1	8	10	6	5	7	4	3	2	
99	100	97	96	95	98	94	90	93	89	92	84	91	88	87	86	85	82	80	83	81	79	76	78	77	72	74	75	73	71	69	67	68	70	66	64	65	60	63	61	62	58	56	59	54	57	55	53	51	45	52	49	50	48	44	47	46	41	42	40	43	39	38	36	37	35	33	32	30	25	31	29	34	28	27	24	23	26	22	21	19	17	16	12	18	20	15	13	11	14	9	3	10	8	6	5	7	4	1	2	
