100	97	95	99	98	96	94	90	93	89	92	83	91	88	87	86	85	80	79	84	82	81	75	78	77	76	73	74	72	71	70	67	69	68	66	64	65	57	63	62	60	59	55	61	56	58	54	52	51	47	53	49	50	48	44	46	45	42	39	37	43	38	36	41	31	40	35	30	33	34	28	32	27	24	26	25	29	22	21	23	19	20	17	16	18	15	14	12	13	11	9	2	7	8	6	5	10	3	4	1	
99	100	98	97	95	96	94	89	93	90	92	84	91	88	87	86	85	83	80	82	81	79	77	78	76	70	73	75	72	74	71	66	69	68	65	67	64	60	63	62	58	57	59	61	56	55	54	53	52	47	51	49	50	48	45	46	43	42	44	41	40	39	38	36	28	34	37	31	33	35	30	32	26	29	22	23	27	25	24	20	21	19	18	17	15	16	12	13	9	11	14	1	6	8	7	5	10	4	3	2	
100	98	96	99	97	95	93	89	92	94	91	90	87	88	86	84	82	83	85	81	80	79	77	78	76	68	72	75	70	74	69	73	67	71	66	63	65	56	62	64	61	60	57	59	58	55	54	52	51	43	53	50	49	48	45	47	46	44	41	42	40	39	38	37	31	35	36	34	32	33	29	30	28	25	26	27	21	22	20	24	19	23	18	13	14	17	16	9	15	11	12	2	7	10	6	5	8	3	4	1	
100	97	95	99	98	96	94	92	93	90	91	83	88	89	87	86	85	81	80	84	82	79	77	78	76	70	74	75	72	73	71	66	68	67	65	63	64	56	62	69	61	60	57	59	58	55	54	52	51	43	53	49	50	48	44	47	46	45	42	39	41	40	38	37	34	32	36	29	33	35	28	30	31	25	26	27	23	22	21	24	19	20	18	17	14	16	15	9	11	13	12	3	7	10	8	6	5	4	1	2	
100	99	98	96	95	97	94	90	93	89	92	86	91	88	87	84	83	79	85	81	80	82	76	78	77	68	73	75	71	74	70	67	66	72	65	63	62	64	61	69	58	57	60	59	52	56	55	54	53	42	51	49	50	48	44	47	46	45	41	38	43	40	37	39	30	36	35	34	31	32	33	29	26	27	22	23	28	25	24	20	18	19	17	14	15	21	16	9	12	11	13	1	7	10	6	5	8	4	2	3	
100	96	95	98	97	99	94	92	93	91	89	84	88	90	87	86	85	83	80	82	81	79	76	78	77	69	75	73	71	72	67	74	66	70	65	68	64	58	63	62	60	57	59	61	54	56	55	52	51	45	53	50	49	48	44	47	46	39	43	38	41	40	36	42	32	35	34	33	37	28	30	29	31	25	26	27	22	21	20	24	19	23	18	15	14	17	16	11	12	10	13	5	6	9	8	4	7	3	1	2	
100	99	97	98	95	96	94	93	92	91	89	82	88	90	87	86	84	80	79	83	81	85	77	78	76	71	75	73	69	72	68	74	66	70	65	67	64	62	63	61	60	57	59	58	52	56	55	54	53	45	51	49	50	47	48	46	43	42	44	39	41	40	38	37	31	34	35	33	36	28	29	32	30	26	24	27	25	22	21	23	20	19	18	17	16	15	14	12	10	13	9	3	6	8	7	5	11	4	1	2	
100	96	95	99	98	97	94	92	90	93	89	83	88	91	87	86	85	82	79	81	80	84	76	78	77	72	74	75	73	71	68	69	67	70	66	65	64	57	63	62	60	59	55	61	56	58	54	51	50	44	53	52	49	48	43	47	46	45	40	42	41	39	38	37	35	36	33	30	32	26	29	31	34	28	23	22	25	27	24	21	19	20	18	13	15	17	16	9	14	11	12	3	6	10	8	5	7	4	1	2	
100	96	95	98	97	99	94	92	93	90	91	83	88	89	87	86	85	80	79	84	82	81	77	78	76	69	74	75	71	73	70	67	68	72	66	64	65	62	63	61	59	58	55	60	57	56	54	52	51	45	53	50	49	48	44	47	46	39	42	38	43	41	37	40	35	36	34	33	32	26	30	29	31	28	25	22	24	27	23	21	18	20	17	16	15	19	13	9	11	12	14	4	8	10	7	6	5	2	1	3	
100	96	95	99	98	97	94	88	93	89	92	90	91	87	86	85	84	79	83	82	81	80	77	78	75	69	74	73	71	72	70	76	67	66	65	68	64	55	63	61	62	60	57	59	58	56	54	53	50	52	51	48	49	45	47	44	43	42	40	37	39	38	36	46	35	41	33	29	31	32	27	30	34	26	22	23	28	25	24	20	18	19	17	14	13	21	16	9	15	11	12	4	7	10	8	6	5	2	1	3	
100	98	97	99	95	96	94	92	93	90	91	83	88	89	87	85	84	80	79	82	81	86	77	78	76	70	75	74	72	73	71	69	67	68	66	63	65	64	62	60	61	59	56	57	54	58	55	53	51	42	52	49	50	48	44	47	46	45	41	39	43	40	38	37	29	35	36	34	33	26	32	31	28	30	27	25	24	23	22	19	21	18	17	14	20	16	15	11	8	12	13	3	9	7	6	5	10	4	1	2	
