./../../../../large-instances/rp_n100_p0.80_s1.txt,95035,0.014
./../../../../large-instances/rp_n100_p0.80_s3.txt,110232,0.013
./../../../../large-instances/rp_n100_p0.80_s2.txt,126707,0.012
./../../../../large-instances/rp_n200_p0.80_s2.txt,835863,0.041
./../../../../large-instances/rp_n200_p0.80_s3.txt,701238,0.042
./../../../../large-instances/rp_n200_p0.80_s1.txt,798881,0.042
./../../../../large-instances/rp_n300_p0.80_s3.txt,1219999,0.087
./../../../../large-instances/rp_n300_p0.80_s1.txt,1291722,0.118
./../../../../large-instances/rp_n300_p0.80_s2.txt,1437834,0.085
./../../../../large-instances/rp_n400_p0.80_s2.txt,1658387,0.16
./../../../../large-instances/rp_n400_p0.80_s1.txt,1751928,0.151
./../../../../large-instances/rp_n400_p0.80_s3.txt,1783116,0.151
./../../../../large-instances/rp_n500_p0.80_s1.txt,2255249,0.242
./../../../../large-instances/rp_n500_p0.80_s3.txt,2033925,0.246
./../../../../large-instances/rp_n500_p0.80_s2.txt,2149058,0.246
./../../../../large-instances/rp_n750_p0.80_s3.txt,3348827,0.778
./../../../../large-instances/rp_n750_p0.80_s1.txt,3170852,0.78
./../../../../large-instances/rp_n750_p0.80_s2.txt,3004417,0.784
./../../../../large-instances/rp_n1000_p0.80_s3.txt,4492437,1.549
./../../../../large-instances/rp_n1000_p0.80_s1.txt,4341359,1.55
./../../../../large-instances/rp_n1000_p0.80_s2.txt,4419858,1.563
