./../../../../large-instances/rp_n100_p0.60_s2.txt,120501,0.021
./../../../../large-instances/rp_n100_p0.60_s1.txt,122545,0.021
./../../../../large-instances/rp_n100_p0.60_s3.txt,121027,0.021
./../../../../large-instances/rp_n200_p0.60_s1.txt,1055581,0.077
./../../../../large-instances/rp_n200_p0.60_s2.txt,1014309,0.075
./../../../../large-instances/rp_n200_p0.60_s3.txt,1040069,0.086
./../../../../large-instances/rp_n300_p0.60_s3.txt,1425737,0.204
./../../../../large-instances/rp_n300_p0.60_s1.txt,1578103,0.185
./../../../../large-instances/rp_n300_p0.60_s2.txt,1559230,0.165
./../../../../large-instances/rp_n400_p0.60_s2.txt,2059712,0.362
./../../../../large-instances/rp_n400_p0.60_s1.txt,2042662,0.362
./../../../../large-instances/rp_n400_p0.60_s3.txt,2286753,0.37
./../../../../large-instances/rp_n500_p0.60_s2.txt,2755033,0.695
./../../../../large-instances/rp_n500_p0.60_s1.txt,2640094,0.694
./../../../../large-instances/rp_n500_p0.60_s3.txt,2521829,0.704
./../../../../large-instances/rp_n750_p0.60_s2.txt,3916136,1.741
./../../../../large-instances/rp_n750_p0.60_s3.txt,4172620,1.75
./../../../../large-instances/rp_n750_p0.60_s1.txt,3895493,1.757
./../../../../large-instances/rp_n1000_p0.60_s1.txt,5478590,3.223
./../../../../large-instances/rp_n1000_p0.60_s3.txt,5422081,3.349
./../../../../large-instances/rp_n1000_p0.60_s2.txt,5252410,3.371
