./../../../../large-instances/rp_n100_p0.40_s2.txt,107892,0.024
./../../../../large-instances/rp_n100_p0.40_s1.txt,92062,0.026
./../../../../large-instances/rp_n100_p0.40_s3.txt,72937,0.024
./../../../../large-instances/rp_n200_p0.40_s1.txt,739667,0.102
./../../../../large-instances/rp_n200_p0.40_s2.txt,811101,0.108
./../../../../large-instances/rp_n200_p0.40_s3.txt,842624,0.115
./../../../../large-instances/rp_n300_p0.40_s1.txt,1288297,0.313
./../../../../large-instances/rp_n300_p0.40_s2.txt,1112091,0.248
./../../../../large-instances/rp_n300_p0.40_s3.txt,1112300,0.315
./../../../../large-instances/rp_n400_p0.40_s2.txt,1479957,0.623
./../../../../large-instances/rp_n400_p0.40_s3.txt,1829501,0.633
./../../../../large-instances/rp_n400_p0.40_s1.txt,1553561,0.626
./../../../../large-instances/rp_n500_p0.40_s2.txt,1795928,1.102
./../../../../large-instances/rp_n500_p0.40_s1.txt,1873564,1.123
./../../../../large-instances/rp_n500_p0.40_s3.txt,1815906,1.081
./../../../../large-instances/rp_n750_p0.40_s1.txt,2555979,2.647
./../../../../large-instances/rp_n750_p0.40_s3.txt,2935200,2.715
./../../../../large-instances/rp_n750_p0.40_s2.txt,2869959,2.694
./../../../../large-instances/rp_n1000_p0.40_s3.txt,3797393,5.041
./../../../../large-instances/rp_n1000_p0.40_s2.txt,3674721,5.33
./../../../../large-instances/rp_n1000_p0.40_s1.txt,3913482,5.128
