rp_n10_p0.40_s2.txt,219,0
rp_n10_p0.40_s3.txt,266,0
rp_n10_p0.40_s1.txt,226,0
rp_n15_p0.40_s3.txt,319,0
rp_n15_p0.40_s2.txt,297,0
rp_n15_p0.40_s1.txt,154,0
rp_n20_p0.40_s1.txt,725,0
rp_n20_p0.40_s3.txt,652,0
rp_n20_p0.40_s2.txt,835,0
rp_n25_p0.40_s1.txt,1080,0
rp_n25_p0.40_s2.txt,2661,0
rp_n25_p0.40_s3.txt,942,0
rp_n30_p0.40_s2.txt,3897,0
rp_n30_p0.40_s1.txt,4037,0
rp_n30_p0.40_s3.txt,3356,0
rp_n35_p0.40_s3.txt,4782,0
rp_n35_p0.40_s1.txt,7325,0
rp_n35_p0.40_s2.txt,6019,0
rp_n40_p0.40_s1.txt,9077,0
rp_n40_p0.40_s3.txt,7858,0.01
rp_n40_p0.40_s2.txt,6741,0
rp_n45_p0.40_s2.txt,7998,0
rp_n45_p0.40_s1.txt,6149,0.001
rp_n45_p0.40_s3.txt,16577,0
rp_n50_p0.40_s1.txt,13256,0
rp_n50_p0.40_s2.txt,20981,0
rp_n50_p0.40_s3.txt,14402,0
rp_n55_p0.40_s2.txt,22447,0
rp_n55_p0.40_s1.txt,18505,0
rp_n55_p0.40_s3.txt,28783,0
rp_n60_p0.40_s3.txt,22312,0
rp_n60_p0.40_s2.txt,25365,0
rp_n60_p0.40_s1.txt,24827,0
rp_n65_p0.40_s2.txt,30971,0
rp_n65_p0.40_s3.txt,33979,0
rp_n65_p0.40_s1.txt,54223,0
rp_n70_p0.40_s1.txt,45726,0
rp_n70_p0.40_s2.txt,42669,0
rp_n70_p0.40_s3.txt,59142,0
rp_n75_p0.40_s3.txt,58995,0
rp_n75_p0.40_s2.txt,63101,0
rp_n75_p0.40_s1.txt,56558,0
rp_n80_p0.40_s3.txt,78424,0
rp_n80_p0.40_s1.txt,76977,0
rp_n80_p0.40_s2.txt,51341,0
