./../../../../large-instances/rp_n100_p0.40_s2.txt,93713,0.025
./../../../../large-instances/rp_n100_p0.40_s1.txt,86134,0.024
./../../../../large-instances/rp_n100_p0.40_s3.txt,69319,0.024
./../../../../large-instances/rp_n200_p0.40_s1.txt,693253,0.099
./../../../../large-instances/rp_n200_p0.40_s2.txt,736131,0.112
./../../../../large-instances/rp_n200_p0.40_s3.txt,835749,0.113
./../../../../large-instances/rp_n300_p0.40_s1.txt,1242942,0.269
./../../../../large-instances/rp_n300_p0.40_s2.txt,1030905,0.23
./../../../../large-instances/rp_n300_p0.40_s3.txt,1029003,0.232
./../../../../large-instances/rp_n400_p0.40_s2.txt,1386488,0.567
./../../../../large-instances/rp_n400_p0.40_s3.txt,1696064,0.566
./../../../../large-instances/rp_n400_p0.40_s1.txt,1494001,0.562
./../../../../large-instances/rp_n500_p0.40_s2.txt,1724107,1.012
./../../../../large-instances/rp_n500_p0.40_s1.txt,1750627,1.019
./../../../../large-instances/rp_n500_p0.40_s3.txt,1718860,1
./../../../../large-instances/rp_n750_p0.40_s1.txt,2511068,2.548
./../../../../large-instances/rp_n750_p0.40_s3.txt,2861741,2.558
./../../../../large-instances/rp_n750_p0.40_s2.txt,2821181,2.552
./../../../../large-instances/rp_n1000_p0.40_s3.txt,3581348,4.799
./../../../../large-instances/rp_n1000_p0.40_s2.txt,3557594,4.786
./../../../../large-instances/rp_n1000_p0.40_s1.txt,3747717,4.794
